id_rubrique,nom,type,depth,parent,nb_produits
2004277,"Climatiseurs splits réversibles",0,2,1000351,0
2003451,"Tubes vortex",0,2,1000351,0
2003434,"Climatiseurs multisplits inverter",0,2,1000351,0
2003422,"Climatiseurs splits mobiles",0,2,1000351,0
2003401,"Climatiseurs splits inverter",0,2,1000351,0
2011341,"Ventilateurs de bureaux et domestiques",0,2,1000354,0
2003360,"Climatiseurs monoblocs mobiles",0,2,1000351,0
2001933,"Supports de climatiseurs",0,2,1000351,0
1001768,"Tubes de liaison et raccords",0,2,1000351,0
2014005,"Accessoires pour poêles",0,2,1000344,0
2007164,"Parasols chauffants électriques",0,2,1000344,0
2005051,"Pinces de masse",0,2,1000272,0
2004543,"Postes de soudage à air chaud",0,2,1000272,0
2005157,"Ventilateurs plafonniers",0,2,1000354,0
2009881,"Accessoires pour la gestion d'humidité",0,2,1000360,0
2017020,"Contrôle d'Accès",0,2,1000370,0
2003673,"Accessoires alarmes",0,2,1000369,0
2008801,"Serrures en applique",0,2,1000370,0
2008793,"Serrures à crémone",0,2,1000370,0
2007919,"Serrures à mortaiser",0,2,1000370,0
2003112,"Clés de serrurerie",0,2,1000370,0
2003111,"Accessoires serrurerie",0,2,1000370,0
2000863,"Gâches de serrurerie",0,2,1000370,0
1001881,"Alarmes de véhicules",0,2,1000369,0
2010277,"Humidificateurs à ultrasons",0,2,1000360,0
1001878,"Alarmes à transmission téléphonique",0,2,1000369,0
1001877,"Alarmes radio",0,2,1000369,0
2008671,"Housses pour robinets d'incendie armés",0,2,1000367,0
2002522,"Bacs à sable anti incendie",0,2,1000367,0
1001944,Émulseurs,0,2,1000367,0
1001873,"Couvertures anti feu",0,2,1000367,0
2013921,"Protections souples anti-feux",0,2,1000365,0
2011298,"Grues d'ateliers",0,2,1000401,0
2013631,"Accessoires pour treuils",0,2,1000401,0
2004198,"Plaques de portes",0,2,2002383,0
2008658,Écritoires,0,2,2001520,0
2008335,"Cloisons d'ateliers",0,2,2001553,0
2012630,Portes-marqueurs,0,2,2001520,0
2011931,"Stylos rapidograph",0,2,2001520,0
2011233,"Recharges pour stylos rapidograph",0,2,2001520,0
2010718,Portes-craies,0,2,2001520,0
2009424,"Recharges d'encre pour stylos",0,2,2001520,0
2008085,"Mines de crayons",0,2,2001520,0
2008346,"Séparateurs de bureaux",0,2,2001553,0
2003769,Craies,0,2,2001520,0
2002455,"Stylos roller",0,2,2001520,0
2002454,"Stylos encre gel",0,2,2001520,0
2002378,Gommes,0,2,2001520,0
2001545,"Crayons à papier",0,2,2001520,0
2001544,Correcteurs,0,2,2001520,0
2001543,"Stylos plume",0,2,2001520,0
2008345,"Accessoires de séparateurs d'espaces",0,2,2001553,0
1002291,"Tables d'atelier",0,2,2001554,0
2001541,"Stylos bille",0,2,2001520,0
2010181,"Pâtes thermiques",0,2,2001920,0
2009909,"Bouchons pour tuyauterie",0,2,2002048,0
2005413,"Raccords pneumatiques en t et y",0,2,2002048,0
2003888,"Unions males & femelles",0,2,2002048,0
1001712,"Autres fixations",0,2,2002048,0
1000950,"Circuits intégrés",0,1,1000003,0
1000209,"Raccords manchons tuyauterie",0,2,2002048,0
2010704,"Sièges dactylo",0,2,2001558,0
2008079,"Tables d'appoint",0,2,2001554,0
2010701,"Sièges d'atelier",0,2,2001558,0
2005477,Tabourets,0,2,2001558,0
2005436,"Accessoires pour sièges",0,2,2001558,0
2001762,Bancs,0,2,2001558,0
2011348,"Accessoires pour tables",0,2,2001554,0
2009503,"Tables ajustables",0,2,2001554,0
2009497,"Tables de formations",0,2,2001554,0
2001542,"Stylos feutre",0,2,2001520,0
2001540,Surligneurs,0,2,2001520,0
2013638,"Cosses et manchons pour câbles de levage",0,2,1000401,0
2005453,"Extensions pour bureaux",0,2,1000422,0
1000839,"Fibres optiques",0,2,1000999,0
2010764,"Bureaux sur mesures",0,2,1000422,0
2007060,"Bureaux plans compacts",0,2,1000422,0
2005458,"Bureaux classiques droits",0,2,1000422,0
2005457,"Bureaux d'angles",0,2,1000422,0
2005456,"Bureaux avec caissons",0,2,1000422,0
2002436,"Accessoires pour bureaux",0,2,1000422,0
1001011,"Protections de câbles",0,2,1000999,0
1002288,"Bureaux informatiques",0,2,1000422,0
2018663,"Rack pour bobine",0,2,1000415,0
2018838,"Rack à pare brise",0,2,1000409,0
2018036,"Racks à pneus (pro)",0,2,1000409,0
2009217,"Rayonnages légers",0,2,1000409,0
2002524,"Rayonnages mi-lourds et lourds",0,2,1000409,0
1002222,"Rayonnages et racks à palettes",0,2,1000409,0
1001004,"Cordons d'alimentation",0,2,1000999,0
2002935,Plinthes,0,2,1000999,0
2001539,Portes-mines,0,2,2001520,0
2012060,"Boîtes cache-câbles",0,2,1000999,0
2001538,Marqueurs,0,2,2001520,0
2017873,"Centrales de vide",0,2,2001019,0
2017872,"Pompes soufflantes",0,2,2001019,0
2007881,"Grenades à main",0,2,1002017,0
2013847,"Rangements et distributeurs de gaine",0,2,1000999,0
2013275,"Accessoires pour goulottes",0,2,1000999,0
2012007,"Outils pour serre-câbles",0,2,1000999,0
2003783,"Systèmes de fixation de câbles",0,2,1000999,0
2010173,"Chevilles à ailettes",0,2,1000999,0
2009334,"Raccords de guidage de câbles",0,2,1000999,0
2009330,"Pontets de fixation de câbles",0,2,1000999,0
2008929,"Jarretières optiques",0,2,1000999,0
2008766,"Câbles coaxiaux",0,2,1000999,0
2008284,"Rallonges électriques",0,2,1000999,0
2004007,Tresses,0,2,1000999,0
2011158,"Radiateurs à fluide caloporteur",0,2,2010744,0
